scroll,z,k,seed,variant,x,y,inside,capped,guard,seconds
PHerc0125,7683,18,20286598,no-division,4487.69726562,4353.18994141,1,0,0,1.22
PHerc0125,7683,19,20287598,as-is,15106.0761719,-135030.25,0,0,0,1.52
PHerc0125,7683,19,20287598,no-division,4377.07617188,4298.75195312,1,0,0,1.22
PHerc0125,8475,0,20269390,as-is,14959.5546875,-111687.976562,0,0,0,1.52
PHerc0125,8475,0,20269390,no-division,4365.55419922,4165.02294922,1,0,0,1.22
PHerc0125,8475,1,20270390,as-is,62237.3320312,-572143.75,0,0,0,2.07
PHerc0125,8475,1,20270390,no-division,4694.33154297,4138.28710938,1,0,0,1.22
PHerc0125,8475,2,20271390,as-is,16721.0976562,-133170.6875,0,0,0,1.57
PHerc0125,8475,2,20271390,no-division,4494.09765625,4124.31884766,1,0,0,1.22
PHerc0125,8475,3,20272390,as-is,13835.8339844,-103154.0625,0,0,0,1.52
PHerc0125,8475,3,20272390,no-division,4405.83398438,4132.94189453,1,0,0,1.22
PHerc0125,8475,4,20273390,as-is,52555.375,-465690.6875,0,0,0,2.02
PHerc0125,8475,4,20273390,no-division,4681.37451172,4132.30664062,1,0,0,1.22
PHerc0125,8475,5,20274390,as-is,15951.4980469,-110905.914062,0,0,0,1.52
PHerc0125,8475,5,20274390,no-division,4907.49853516,4291.08642578,1,0,0,1.22
PHerc0125,8475,6,20275390,as-is,101355.289062,-1035907.1875,0,0,0,2.22
PHerc0125,8475,6,20275390,no-division,4477.29003906,4104.8203125,1,0,0,1.22
PHerc0125,8475,7,20276390,as-is,12525.5458984,-77587.9453125,0,0,0,1.42
PHerc0125,8475,7,20276390,no-division,4448.54589844,4129.05664062,1,0,0,1.22
PHerc0125,8475,8,20277390,as-is,14704.3574219,-109949.523438,0,0,0,1.52
PHerc0125,8475,8,20277390,no-division,4412.35693359,4113.47753906,1,0,0,1.22
PHerc0125,8475,9,20278390,as-is,11520.8554688,-66238.640625,0,0,0,1.37
PHerc0125,8475,9,20278390,no-division,4734.85498047,4151.35742188,1,0,0,1.22
PHerc0125,8475,10,20279390,as-is,55367.4921875,-505762.5,0,0,0,2.07
PHerc0125,8475,10,20279390,no-division,4553.4921875,4083.51416016,1,0,0,1.22
PHerc0125,8475,11,20280390,as-is,28039.09375,-208172.828125,0,0,0,1.82
PHerc0125,8475,11,20280390,no-division,4373.09375,4155.16699219,1,0,0,1.22
PHerc0125,8475,12,20281390,as-is,16774.6835938,-122820.96875,0,0,0,1.52
PHerc0125,8475,12,20281390,no-division,4790.68310547,4181.03222656,1,0,0,1.22
PHerc0125,8475,13,20282390,as-is,26983.2363281,-238177.859375,0,0,0,1.77
PHerc0125,8475,13,20282390,no-division,4558.23583984,4277.14453125,1,0,0,1.22
PHerc0125,8475,14,20283390,as-is,10022.1806641,-56257.9296875,0,0,0,1.32
PHerc0125,8475,14,20283390,no-division,4635.18066406,4095.06982422,1,0,0,1.22
PHerc0125,8475,15,20284390,as-is,9222.80078125,-50311.3125,0,0,0,1.37
PHerc0125,8475,15,20284390,no-division,4294.80126953,4234.6875,1,0,0,1.22
PHerc0125,8475,16,20285390,as-is,10557.6992188,-58009.7148438,0,0,0,1.37
PHerc0125,8475,16,20285390,no-division,4321.69873047,4230.28417969,1,0,0,1.22
PHerc0125,8475,17,20286390,as-is,38379.1914062,-383692.25,0,0,0,1.92
PHerc0125,8475,17,20286390,no-division,4663.19091797,4096.75390625,1,0,0,1.22
PHerc0125,8475,18,20287390,as-is,83755.0,-929173.0,0,0,0,2.27
PHerc0125,8475,18,20287390,no-division,4635.00195312,4128.97705078,1,0,0,1.22
PHerc0125,8475,19,20288390,as-is,57062.4453125,-558770.3125,0,0,0,1.97
PHerc0125,8475,19,20288390,no-division,4486.44335938,4275.67724609,1,0,0,1.22
PHerc0125,9267,0,20270182,as-is,5895.41357422,-9240.83203125,0,0,0,1.22
PHerc0125,9267,0,20270182,no-division,4569.41357422,4156.16845703,1,0,0,1.22
PHerc0125,9267,1,20271182,as-is,6370.45751953,-11814.3105469,0,0,0,1.27
PHerc0125,9267,1,20271182,no-division,4429.45751953,4111.68945312,1,0,0,1.22
PHerc0125,9267,2,20272182,as-is,7284.23632812,-18957.8964844,0,0,0,1.27
PHerc0125,9267,2,20272182,no-division,4335.23632812,4144.10400391,1,0,0,1.22
PHerc0125,9267,3,20273182,as-is,6240.86181641,-11867.3115234,0,0,0,1.27
PHerc0125,9267,3,20273182,no-division,4710.86181641,4117.68847656,1,0,0,1.22
PHerc0125,9267,4,20274182,as-is,6089.02197266,-9823.73828125,0,0,0,1.22
PHerc0125,9267,4,20274182,no-division,4459.02197266,4084.26171875,1,0,0,1.22
PHerc0125,9267,5,20275182,as-is,6184.68164062,-10128.8525391,0,0,0,1.22
PHerc0125,9267,5,20275182,no-division,4702.68164062,4213.14746094,1,0,0,1.22
PHerc0125,9267,6,20276182,as-is,7533.74316406,-21752.2011719,0,0,0,1.27
PHerc0125,9267,6,20276182,no-division,4299.74316406,4189.79882812,1,0,0,1.22
PHerc0125,9267,7,20277182,as-is,6138.29785156,-11043.9697266,0,0,0,1.22
PHerc0125,9267,7,20277182,no-division,4454.29785156,4079.03027344,1,0,0,1.22
PHerc0125,9267,8,20278182,as-is,6205.38671875,-10554.9589844,0,0,0,1.22
PHerc0125,9267,8,20278182,no-division,4428.38671875,4074.04101562,1,0,0,1.22
PHerc0125,9267,9,20279182,as-is,6485.86816406,-13388.4755859,0,0,0,1.27
PHerc0125,9267,9,20279182,no-division,4363.86816406,4147.52441406,1,0,0,1.22
PHerc0125,9267,10,20280182,as-is,6622.34667969,-14579.6230469,0,0,0,1.27
PHerc0125,9267,10,20280182,no-division,4535.34667969,4088.37744141,1,0,0,1.22
PHerc0125,9267,11,20281182,as-is,6275.20849609,-11449.8710938,0,0,0,1.27
PHerc0125,9267,11,20281182,no-division,4474.20849609,4163.12890625,1,0,0,1.22
PHerc0125,9267,12,20282182,as-is,5917.75341797,-9022.296875,0,0,0,1.22
PHerc0125,9267,12,20282182,no-division,4537.75341797,4007.70361328,1,0,0,1.22
PHerc0125,9267,13,20283182,as-is,6945.11035156,-16764.4882812,0,0,0,1.27
PHerc0125,9267,13,20283182,no-division,4541.11035156,4119.51074219,1,0,0,1.22
PHerc0125,9267,14,20284182,as-is,5580.11230469,-6569.04394531,0,0,0,1.22
PHerc0125,9267,14,20284182,no-division,4242.11230469,4054.95605469,1,0,0,1.22
PHerc0125,9267,15,20285182,as-is,7352.35644531,-18154.8007812,0,0,0,1.27
PHerc0125,9267,15,20285182,no-division,4593.35644531,4207.20019531,1,0,0,1.22
PHerc0125,9267,16,20286182,as-is,7033.08789062,-16903.71875,0,0,0,1.27
PHerc0125,9267,16,20286182,no-division,4288.08789062,4121.28125,1,0,0,1.22
PHerc0125,9267,17,20287182,as-is,7599.45166016,-20196.1816406,0,0,0,1.27
PHerc0125,9267,17,20287182,no-division,4630.45166016,4075.81787109,1,0,0,1.22
PHerc0125,9267,18,20288182,as-is,6423.25732422,-13995.7480469,0,0,0,1.27
PHerc0125,9267,18,20288182,no-division,4339.25732422,4156.25244141,1,0,0,1.22
PHerc0125,9267,19,20289182,as-is,5230.99169922,-4807.78710938,0,0,0,1.22
PHerc0125,9267,19,20289182,no-division,4558.99169922,4214.21289062,1,0,0,1.22
PHerc0125,10059,0,20270974,as-is,6124.07226562,-6920.54785156,0,0,0,1.22
PHerc0125,10059,0,20270974,no-division,4306.07226562,4157.45214844,1,0,0,1.22
PHerc0125,10059,1,20271974,as-is,6133.42724609,-7200.14453125,0,0,0,1.22
PHerc0125,10059,1,20271974,no-division,4258.42724609,4108.85546875,1,0,0,1.22
PHerc0125,10059,2,20272974,as-is,6419.86816406,-8389.10351562,0,0,0,1.22
PHerc0125,10059,2,20272974,no-division,4261.86816406,4059.89648438,1,0,0,1.22
PHerc0125,10059,3,20273974,as-is,6208.06152344,-7593.24121094,0,0,0,1.22
PHerc0125,10059,3,20273974,no-division,4210.06152344,4145.75878906,1,0,0,1.22
PHerc0125,10059,4,20274974,as-is,7037.7890625,-12444.5039062,0,0,0,1.27
PHerc0125,10059,4,20274974,no-division,4294.7890625,4196.49658203,1,0,0,1.22
PHerc0125,10059,5,20275974,as-is,5928.56787109,-5782.48583984,0,0,0,1.22
PHerc0125,10059,5,20275974,no-division,4286.56787109,4032.51416016,1,0,0,1.22
PHerc0125,10059,6,20276974,as-is,6562.62451172,-9669.4609375,0,0,0,1.22
PHerc0125,10059,6,20276974,no-division,4119.62451172,4139.5390625,1,0,0,1.22
PHerc0125,10059,7,20277974,as-is,6059.3203125,-5919.18652344,0,0,0,1.22
PHerc0125,10059,7,20277974,no-division,4261.3203125,4138.81347656,1,0,0,1.22
PHerc0125,10059,8,20278974,as-is,6193.57177734,-7539.99853516,0,0,0,1.22
PHerc0125,10059,8,20278974,no-division,4236.57177734,4156.00146484,1,0,0,1.22
PHerc0125,10059,9,20279974,as-is,6512.53515625,-9492.66503906,0,0,0,1.22
PHerc0125,10059,9,20279974,no-division,4214.53515625,4151.33496094,1,0,0,1.22
PHerc0125,10059,10,20280974,as-is,6162.56982422,-7200.68554688,0,0,0,1.22
PHerc0125,10059,10,20280974,no-division,4155.56982422,4141.31396484,1,0,0,1.22
PHerc0125,10059,11,20281974,as-is,7259.01123047,-13760.859375,0,0,0,1.27
PHerc0125,10059,11,20281974,no-division,4205.01123047,4159.140625,1,0,0,1.22
PHerc0125,10059,12,20282974,as-is,6342.07470703,-7753.80664062,0,0,0,1.22
PHerc0125,10059,12,20282974,no-division,4105.07470703,4097.19335938,1,0,0,1.22
PHerc0125,10059,13,20283974,as-is,7206.15185547,-12423.7304688,0,0,0,1.27
PHerc0125,10059,13,20283974,no-division,4193.15185547,4151.27001953,1,0,0,1.22
PHerc0125,10059,14,20284974,as-is,6358.36230469,-8131.10986328,0,0,0,1.22
PHerc0125,10059,14,20284974,no-division,4322.36230469,4147.89013672,1,0,0,1.22
PHerc0125,10059,15,20285974,as-is,5887.83642578,-5674.62890625,0,0,0,1.22
PHerc0125,10059,15,20285974,no-division,4411.83642578,4176.37109375,1,0,0,1.22
PHerc0125,10059,16,20286974,as-is,5887.44824219,-5343.68847656,0,0,0,1.22
PHerc0125,10059,16,20286974,no-division,4239.44824219,4037.31152344,1,0,0,1.22
PHerc0125,10059,17,20287974,as-is,5778.78320312,-5507.92382812,0,0,0,1.22
PHerc0125,10059,17,20287974,no-division,4289.78320312,4127.07617188,1,0,0,1.22
PHerc0125,10059,18,20288974,as-is,6337.03417969,-8078.27539062,0,0,0,1.27
PHerc0125,10059,18,20288974,no-division,4376.03417969,4194.72460938,1,0,0,1.22
PHerc0125,10059,19,20289974,as-is,6422.33691406,-9583.92285156,0,0,0,1.22
PHerc0125,10059,19,20289974,no-division,4198.33691406,4171.07714844,1,0,0,1.22
PHerc0125,10851,0,20271766,as-is,9312.20507812,-23679.3085938,0,0,0,1.32
PHerc0125,10851,0,20271766,no-division,4137.20556641,4095.69238281,1,0,0,1.22
PHerc0125,10851,1,20272766,as-is,10304.359375,-28724.2460938,0,0,0,1.32
PHerc0125,10851,1,20272766,no-division,4570.35888672,4208.75341797,1,0,0,1.22
PHerc0125,10851,2,20273766,as-is,10156.5371094,-26481.9453125,0,0,0,1.27
PHerc0125,10851,2,20273766,no-division,4293.53710938,4115.05419922,1,0,0,1.22
PHerc0125,10851,3,20274766,as-is,10282.3085938,-27963.9042969,0,0,0,1.27
PHerc0125,10851,3,20274766,no-division,4230.30908203,4015.09570312,1,0,0,1.22
PHerc0125,10851,4,20275766,as-is,9625.95117188,-24333.4140625,0,0,0,1.27
PHerc0125,10851,4,20275766,no-division,4250.95117188,4015.58691406,1,0,0,1.22
PHerc0125,10851,5,20276766,as-is,10698.1708984,-29965.28125,0,0,0,1.32
PHerc0125,10851,5,20276766,no-division,4512.17089844,4112.71826172,1,0,0,1.22
PHerc0125,10851,6,20277766,as-is,9834.44335938,-25355.4667969,0,0,0,1.27
PHerc0125,10851,6,20277766,no-division,4227.44287109,4025.53320312,1,0,0,1.22
PHerc0125,10851,7,20278766,as-is,10805.5761719,-29928.8710938,0,0,0,1.32
PHerc0125,10851,7,20278766,no-division,4179.57568359,4060.12841797,1,0,0,1.22
PHerc0125,10851,8,20279766,as-is,9314.77050781,-23598.5507812,0,0,0,1.27
PHerc0125,10851,8,20279766,no-division,4306.77050781,4058.44921875,1,0,0,1.22
PHerc0125,10851,9,20280766,as-is,9614.30664062,-25953.203125,0,0,0,1.32
PHerc0125,10851,9,20280766,no-division,4302.30615234,4004.79589844,1,0,0,1.22
PHerc0125,10851,10,20281766,as-is,9606.84179688,-24472.8945312,0,0,0,1.27
PHerc0125,10851,10,20281766,no-division,4274.84179688,4004.10644531,1,0,0,1.22
PHerc0125,10851,11,20282766,as-is,10630.4433594,-30627.0195312,0,0,0,1.32
PHerc0125,10851,11,20282766,no-division,4568.44384766,4139.98046875,1,0,0,1.22
PHerc0125,10851,12,20283766,as-is,10924.3945312,-32253.9375,0,0,0,1.32
PHerc0125,10851,12,20283766,no-division,4227.39501953,4078.06201172,1,0,0,1.22
PHerc0125,10851,13,20284766,as-is,9582.09375,-24164.1601562,0,0,0,1.27
PHerc0125,10851,13,20284766,no-division,4316.09326172,4048.83886719,1,0,0,1.22
PHerc0125,10851,14,20285766,as-is,11022.8261719,-31910.9921875,0,0,0,1.32
PHerc0125,10851,14,20285766,no-division,4115.82568359,4114.00878906,1,0,0,1.22
PHerc0125,10851,15,20286766,as-is,9335.47265625,-22970.4882812,0,0,0,1.27
PHerc0125,10851,15,20286766,no-division,4163.47265625,4111.51269531,1,0,0,1.22
PHerc0125,10851,16,20287766,as-is,10624.0742188,-29940.9257812,0,0,0,1.27
PHerc0125,10851,16,20287766,no-division,4105.07373047,4108.07324219,1,0,0,1.22
PHerc0125,10851,17,20288766,as-is,9574.74609375,-25600.5,0,0,0,1.27
PHerc0125,10851,17,20288766,no-division,4304.74609375,4066.49951172,1,0,0,1.22
PHerc0125,10851,18,20289766,as-is,11474.3203125,-33755.4257812,0,0,0,1.27
PHerc0125,10851,18,20289766,no-division,4166.32080078,4106.57324219,1,0,0,1.22
PHerc0125,10851,19,20290766,as-is,9577.62695312,-23783.5898438,0,0,0,1.27
PHerc0125,10851,19,20290766,no-division,4255.62695312,4006.40917969,1,0,0,1.22
PHerc0125,11643,0,20272558,as-is,13623.3632812,-41369.7148438,0,0,0,1.32
PHerc0125,11643,0,20272558,no-division,4431.36376953,4128.28417969,1,0,0,1.22
PHerc0125,11643,1,20273558,as-is,-91304.578125,457925.21875,0,0,0,2.22
PHerc0125,11643,1,20273558,no-division,4378.42382812,4137.21679688,1,0,0,1.22
PHerc0125,11643,2,20274558,as-is,16389.8613281,-55235.7734375,0,0,0,1.37
PHerc0125,11643,2,20274558,no-division,4211.86132812,4079.22607422,1,0,0,1.22
PHerc0125,11643,3,20275558,as-is,33586.9296875,-138864.296875,0,0,0,1.67
PHerc0125,11643,3,20275558,no-division,4457.93212891,4131.70117188,1,0,0,1.22
PHerc0125,11643,4,20276558,as-is,-103921.429688,526063.0,0,0,0,2.37
PHerc0125,11643,4,20276558,no-division,4406.56933594,4127.99804688,1,0,0,1.22
PHerc0125,11643,5,20277558,as-is,28049.7421875,-114394.984375,0,0,0,1.57
PHerc0125,11643,5,20277558,no-division,4279.74267578,4285.01464844,1,0,0,1.22
PHerc0125,11643,6,20278558,as-is,20432.5976562,-75014.3125,0,0,0,1.47
PHerc0125,11643,6,20278558,no-division,4176.59765625,4030.68457031,1,0,0,1.22
PHerc0125,11643,7,20279558,as-is,21882.8359375,-84316.8984375,0,0,0,1.47
PHerc0125,11643,7,20279558,no-division,4157.8359375,4036.09912109,1,0,0,1.22
PHerc0125,11643,8,20280558,as-is,17348.2675781,-58853.0859375,0,0,0,1.32
PHerc0125,11643,8,20280558,no-division,4334.26757812,4266.91210938,1,0,0,1.22
PHerc0125,11643,9,20281558,as-is,18612.453125,-66764.453125,0,0,0,1.42
PHerc0125,11643,9,20281558,no-division,4129.45214844,4064.54589844,1,0,0,1.22
PHerc0125,11643,10,20282558,as-is,30610.2304688,-124330.46875,0,0,0,1.62
PHerc0125,11643,10,20282558,no-division,4191.23095703,4077.53076172,1,0,0,1.22
PHerc0125,11643,11,20283558,as-is,-48713.6171875,267700.78125,0,0,0,1.97
PHerc0125,11643,11,20283558,no-division,4304.38183594,4278.77539062,1,0,0,1.22
PHerc0125,11643,12,20284558,as-is,30217.8125,-127462.9375,0,0,0,1.62
PHerc0125,11643,12,20284558,no-division,4249.81298828,4269.06347656,1,0,0,1.22
PHerc0125,11643,13,20285558,as-is,17334.6953125,-59964.3789062,0,0,0,1.37
PHerc0125,11643,13,20285558,no-division,4233.69433594,4065.62109375,1,0,0,1.22
PHerc0125,11643,14,20286558,as-is,21946.0253906,-84050.21875,0,0,0,1.47
PHerc0125,11643,14,20286558,no-division,4041.02539062,4024.77734375,1,0,0,1.22
PHerc0125,11643,15,20287558,as-is,48727.5820312,-213654.9375,0,0,0,1.82
PHerc0125,11643,15,20287558,no-division,4315.58300781,4099.05224609,1,0,0,1.22
PHerc0125,11643,16,20288558,as-is,14079.4101562,-44391.6796875,0,0,0,1.32
PHerc0125,11643,16,20288558,no-division,4297.41015625,3985.31933594,1,0,0,1.22
PHerc0125,11643,17,20289558,as-is,26050.8554688,-102824.304688,0,0,0,1.57
PHerc0125,11643,17,20289558,no-division,4271.85595703,4101.69433594,1,0,0,1.22
PHerc0125,11643,18,20290558,as-is,26659.6132812,-107540.992188,0,0,0,1.57
PHerc0125,11643,18,20290558,no-division,4296.61279297,4069.00927734,1,0,0,1.22
PHerc0125,11643,19,20291558,as-is,17113.2539062,-58669.3007812,0,0,0,1.37
PHerc0125,11643,19,20291558,no-division,4182.25390625,4080.69824219,1,0,0,1.22
PHerc0125,12435,0,20273350,as-is,54000.71875,-236226.609375,0,0,0,1.92
PHerc0125,12435,0,20273350,no-division,4179.71875,4155.39453125,1,0,0,1.22
PHerc0125,12435,1,20274350,as-is,27919.1601562,-108717.59375,0,0,0,1.57
PHerc0125,12435,1,20274350,no-division,4148.16113281,4165.40234375,1,0,0,1.22
PHerc0125,12435,2,20275350,as-is,18406.1132812,-64313.8085938,0,0,0,1.47
PHerc0125,12435,2,20275350,no-division,4401.11425781,4251.19091797,1,0,0,1.22
PHerc0125,12435,3,20276350,as-is,44976.4921875,-195419.046875,0,0,0,1.87
PHerc0125,12435,3,20276350,no-division,4265.49121094,4126.95166016,1,0,0,1.22
PHerc0125,12435,4,20277350,as-is,157639.265625,-726332.375,0,0,0,2.37
PHerc0125,12435,4,20277350,no-division,4388.26318359,4174.61767578,1,0,0,1.22
PHerc0125,12435,5,20278350,as-is,51238.6484375,-224636.25,0,0,0,1.87
PHerc0125,12435,5,20278350,no-division,4132.64990234,4164.75585938,1,0,0,1.22
PHerc0125,12435,6,20279350,as-is,28032.9570312,-105128.28125,0,0,0,1.62
PHerc0125,12435,6,20279350,no-division,3994.95605469,3987.71533203,1,0,0,1.22
PHerc0125,12435,7,20280350,as-is,32249.453125,-133667.921875,0,0,0,1.67
PHerc0125,12435,7,20280350,no-division,4403.45361328,4203.07714844,1,0,0,1.22
PHerc0125,12435,8,20281350,as-is,34268.65625,-141958.859375,0,0,0,1.67
PHerc0125,12435,8,20281350,no-division,4340.65576172,4189.140625,1,0,0,1.22
PHerc0125,12435,9,20282350,as-is,92644.109375,-409570.8125,0,0,0,2.12
PHerc0125,12435,9,20282350,no-division,4362.11083984,4146.18603516,1,0,0,1.22
PHerc0125,12435,10,20283350,as-is,18416.140625,-67094.578125,0,0,0,1.42
PHerc0125,12435,10,20283350,no-division,4163.14111328,4181.421875,1,0,0,1.22
PHerc0125,12435,11,20284350,as-is,18275.0,-65285.0273438,0,0,0,1.42
PHerc0125,12435,11,20284350,no-division,4183.00097656,4155.97216797,1,0,0,1.22
PHerc0125,12435,12,20285350,as-is,70942.4765625,-325165.90625,0,0,0,2.02
PHerc0125,12435,12,20285350,no-division,4381.47460938,4195.09765625,1,0,0,1.22
PHerc0125,12435,13,20286350,as-is,49230.5546875,-217050.5625,0,0,0,1.82
PHerc0125,12435,13,20286350,no-division,4260.55224609,4159.43945312,1,0,0,1.22
PHerc0125,12435,14,20287350,as-is,34786.0664062,-141002.28125,0,0,0,1.72
PHerc0125,12435,14,20287350,no-division,4256.06689453,4103.71582031,1,0,0,1.22
PHerc0125,12435,15,20288350,as-is,18187.3828125,-63727.4648438,0,0,0,1.42
PHerc0125,12435,15,20288350,no-division,4237.38232422,4175.53515625,1,0,0,1.22
PHerc0125,12435,16,20289350,as-is,69208.125,-300351.25,0,0,0,2.07
PHerc0125,12435,16,20289350,no-division,4161.12060547,4151.73681641,1,0,0,1.22
PHerc0125,12435,17,20290350,as-is,130674.40625,-574049.5,0,0,0,2.32
PHerc0125,12435,17,20290350,no-division,3851.41113281,4056.48339844,1,0,0,1.22
PHerc0125,12435,18,20291350,as-is,98398.6875,-444494.6875,0,0,0,2.22
PHerc0125,12435,18,20291350,no-division,4358.69091797,4197.31494141,1,0,0,1.22
PHerc0125,12435,19,20292350,as-is,60886.6210938,-269767.03125,0,0,0,2.02
PHerc0125,12435,19,20292350,no-division,4358.62158203,4146.96386719,1,0,0,1.22
PHerc0125,13227,0,20274142,as-is,9537.83007812,-20753.4375,0,0,0,1.27
PHerc0125,13227,0,20274142,no-division,4283.83007812,4067.56347656,1,0,0,1.22
PHerc0125,13227,1,20275142,as-is,10943.1669922,-27492.1796875,0,0,0,1.27
PHerc0125,13227,1,20275142,no-division,4420.16699219,4132.81933594,1,0,0,1.22
PHerc0125,13227,2,20276142,as-is,9868.14941406,-20414.0234375,0,0,0,1.27
PHerc0125,13227,2,20276142,no-division,4429.14941406,4174.97509766,1,0,0,1.22
PHerc0125,13227,3,20277142,as-is,11331.6816406,-28730.4179688,0,0,0,1.27
PHerc0125,13227,3,20277142,no-division,4128.68115234,4131.58300781,1,0,0,1.22
PHerc0125,13227,4,20278142,as-is,10516.6376953,-25640.7480469,0,0,0,1.27
PHerc0125,13227,4,20278142,no-division,4098.63769531,4153.25146484,1,0,0,1.22
PHerc0125,13227,5,20279142,as-is,10058.2792969,-22089.8476562,0,0,0,1.27
PHerc0125,13227,5,20279142,no-division,4234.27929688,4065.15136719,1,0,0,1.22
PHerc0125,13227,6,20280142,as-is,8334.75195312,-15275.0068359,0,0,0,1.22
PHerc0125,13227,6,20280142,no-division,4269.75146484,4052.99316406,1,0,0,1.22
PHerc0125,13227,7,20281142,as-is,9359.73242188,-19970.1640625,0,0,0,1.27
PHerc0125,13227,7,20281142,no-division,4109.73242188,4055.83544922,1,0,0,1.22
PHerc0125,13227,8,20282142,as-is,10107.59375,-22682.34375,0,0,0,1.27
PHerc0125,13227,8,20282142,no-division,4327.59423828,4113.65625,1,0,0,1.22
PHerc0125,13227,9,20283142,as-is,9384.08496094,-19625.0273438,0,0,0,1.27
PHerc0125,13227,9,20283142,no-division,4322.08496094,4008.97314453,1,0,0,1.22
PHerc0125,13227,10,20284142,as-is,11315.1464844,-28105.3222656,0,0,0,1.27
PHerc0125,13227,10,20284142,no-division,4368.14599609,4118.67773438,1,0,0,1.22
PHerc0125,13227,11,20285142,as-is,9619.31835938,-20521.5429688,0,0,0,1.27
PHerc0125,13227,11,20285142,no-division,4323.31835938,4016.45654297,1,0,0,1.22
PHerc0125,13227,12,20286142,as-is,8982.43554688,-17681.1914062,0,0,0,1.27
PHerc0125,13227,12,20286142,no-division,4458.43554688,4144.80957031,1,0,0,1.22
PHerc0125,13227,13,20287142,as-is,8213.61132812,-14655.7998047,0,0,0,1.27
PHerc0125,13227,13,20287142,no-division,4378.61181641,4155.20019531,1,0,0,1.22
PHerc0125,13227,14,20288142,as-is,8570.70117188,-16464.1484375,0,0,0,1.27
PHerc0125,13227,14,20288142,no-division,4447.70166016,4133.8515625,1,0,0,1.22
PHerc0125,13227,15,20289142,as-is,8888.796875,-17771.2285156,0,0,0,1.27
PHerc0125,13227,15,20289142,no-division,4268.79638672,4089.77099609,1,0,0,1.22
PHerc0125,13227,16,20290142,as-is,8616.39257812,-16297.3349609,0,0,0,1.27
PHerc0125,13227,16,20290142,no-division,4322.39208984,4012.66503906,1,0,0,1.22
PHerc0125,13227,17,20291142,as-is,8987.56054688,-18334.9355469,0,0,0,1.27
PHerc0125,13227,17,20291142,no-division,4421.56103516,4138.06445312,1,0,0,1.22
