scroll,z,variant,seed,role,x,y,width,height,inside,capped,guard,seconds
PHerc0175B,12883,no-division,12890,spread,4136.62,5733.6,9613.0,9613.0,1,0,0,1.22
PHerc0175B,12883,no-division,136339,spread,4132.46,5855.36,9613.0,9613.0,1,0,0,1.22
PHerc0175B,13464,as-is,20274379,position,12480.8,-5705.86,9613.0,9613.0,0,0,0,1.22
PHerc0175B,13464,no-division,20274379,position,3798.8,3821.14,9613.0,9613.0,1,0,0,1.22
PHerc0175B,13464,no-division,13471,spread,3623.31,3735.66,9613.0,9613.0,1,0,0,1.22
PHerc0175B,13464,no-division,136920,spread,3912.4,4120.47,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14044,as-is,20274959,position,5851.16,4129.43,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14044,no-division,20274959,position,2293.16,4036.43,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14044,no-division,14051,spread,5218.75,4810.0,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14044,no-division,137500,spread,2247.02,3984.46,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14625,as-is,20275540,position,9523.7,13257.16,9613.0,9613.0,0,0,0,1.22
PHerc0175B,14625,no-division,20275540,position,7072.7,5597.16,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14625,no-division,14632,spread,6995.5,5524.88,9613.0,9613.0,1,0,0,1.22
PHerc0175B,14625,no-division,138081,spread,6985.46,5601.59,9613.0,9613.0,1,0,0,1.22
PHerc0191,1518,as-is,20262433,position,5509.7,5337.76,8387.0,8387.0,1,0,0,1.17
PHerc0191,1518,no-division,20262433,position,5793.7,4335.76,8387.0,8387.0,1,0,0,1.22
PHerc0191,1518,no-division,1525,spread,5793.88,4335.24,8387.0,8387.0,1,0,0,1.22
PHerc0191,1518,no-division,124974,spread,5794.35,4335.2,8387.0,8387.0,1,0,0,1.22
PHerc0191,2211,as-is,20263126,position,4216.83,5452.84,8387.0,8387.0,1,0,0,1.22
PHerc0191,2211,no-division,20263126,position,4668.83,5169.84,8387.0,8387.0,1,0,0,1.22
PHerc0191,2211,no-division,2218,spread,4929.93,5281.04,8387.0,8387.0,1,0,0,1.22
PHerc0191,2211,no-division,125667,spread,4689.2,5484.46,8387.0,8387.0,1,0,0,1.22
PHerc0191,2904,as-is,20263819,position,3910.42,5475.88,8387.0,8387.0,1,0,0,1.22
PHerc0191,2904,no-division,20263819,position,4299.42,5580.88,8387.0,8387.0,1,0,0,1.22
PHerc0191,2904,no-division,2911,spread,4302.4,5583.88,8387.0,8387.0,1,0,0,1.22
PHerc0191,2904,no-division,126360,spread,4184.64,5518.98,8387.0,8387.0,1,0,0,1.22
PHerc0191,3597,as-is,20264512,position,4227.76,5330.52,8387.0,8387.0,1,0,0,1.22
PHerc0191,3597,no-division,20264512,position,4338.76,5238.52,8387.0,8387.0,1,0,0,1.22
PHerc0191,3597,no-division,3604,spread,4282.28,5260.71,8387.0,8387.0,1,0,0,1.22
PHerc0191,3597,no-division,127053,spread,4335.83,5309.45,8387.0,8387.0,1,0,0,1.22
PHerc0191,4290,as-is,20265205,position,4788.99,5174.94,8387.0,8387.0,1,0,0,1.22
PHerc0191,4290,no-division,20265205,position,4541.99,4920.94,8387.0,8387.0,1,0,0,1.22
PHerc0191,4290,no-division,4297,spread,4602.01,4980.78,8387.0,8387.0,1,0,0,1.22
PHerc0191,4290,no-division,127746,spread,4475.01,4929.33,8387.0,8387.0,1,0,0,1.22
PHerc0191,4983,as-is,20265898,position,4215.57,6475.59,8387.0,8387.0,1,0,0,1.22
PHerc0191,4983,no-division,20265898,position,4328.57,4670.59,8387.0,8387.0,1,0,0,1.22
PHerc0191,4983,no-division,4990,spread,4457.36,4677.92,8387.0,8387.0,1,0,0,1.22
PHerc0191,4983,no-division,128439,spread,4416.21,4651.81,8387.0,8387.0,1,0,0,1.22
PHerc0191,5676,as-is,20266591,position,4523.43,5816.85,8387.0,8387.0,1,0,0,1.22
PHerc0191,5676,no-division,20266591,position,4462.43,4431.85,8387.0,8387.0,1,0,0,1.22
PHerc0191,5676,no-division,5683,spread,3939.72,4391.19,8387.0,8387.0,1,0,0,1.22
PHerc0191,5676,no-division,129132,spread,4464.47,4616.78,8387.0,8387.0,1,0,0,1.22
PHerc0191,6369,as-is,20267284,position,4667.94,4451.74,8387.0,8387.0,1,0,0,1.22
PHerc0191,6369,no-division,20267284,position,4778.94,4075.74,8387.0,8387.0,1,0,0,1.22
PHerc0191,6369,no-division,6376,spread,4912.49,4259.04,8387.0,8387.0,1,0,0,1.22
PHerc0191,6369,no-division,129825,spread,4929.17,4057.12,8387.0,8387.0,1,0,0,1.22
PHerc0191,7062,as-is,20267977,position,4814.83,4422.23,8387.0,8387.0,1,0,0,1.22
PHerc0191,7062,no-division,20267977,position,5000.83,4343.23,8387.0,8387.0,1,0,0,1.22
PHerc0191,7062,no-division,7069,spread,4882.07,4323.9,8387.0,8387.0,1,0,0,1.22
PHerc0191,7062,no-division,130518,spread,5130.96,4359.77,8387.0,8387.0,1,0,0,1.22
PHerc0191,7755,as-is,20268670,position,4083.02,4349.16,8387.0,8387.0,1,0,0,1.22
PHerc0191,7755,no-division,20268670,position,5057.02,4224.16,8387.0,8387.0,1,0,0,1.22
PHerc0191,7755,no-division,7762,spread,5090.4,4216.99,8387.0,8387.0,1,0,0,1.22
PHerc0191,7755,no-division,131211,spread,4563.83,4018.13,8387.0,8387.0,1,0,0,1.22
PHerc0191,8448,as-is,20269363,position,4211.78,4775.78,8387.0,8387.0,1,0,0,1.22
PHerc0191,8448,no-division,20269363,position,3291.78,4439.78,8387.0,8387.0,1,0,0,1.22
PHerc0191,8448,no-division,8455,spread,3241.2,4382.76,8387.0,8387.0,1,0,0,1.22
PHerc0191,8448,no-division,131904,spread,3281.83,4458.45,8387.0,8387.0,1,0,0,1.22
PHerc0191,9141,as-is,20270056,position,4598.79,4285.4,8387.0,8387.0,1,0,0,1.22
PHerc0191,9141,no-division,20270056,position,3636.79,3671.4,8387.0,8387.0,1,0,0,1.22
PHerc0191,9141,no-division,9148,spread,3259.07,3774.71,8387.0,8387.0,1,0,0,1.22
PHerc0191,9141,no-division,132597,spread,3847.92,3681.84,8387.0,8387.0,1,0,0,1.22
PHerc0191,9835,as-is,20270750,position,3818.6,3936.94,8387.0,8387.0,1,0,0,1.22
PHerc0191,9835,no-division,20270750,position,3563.6,3894.94,8387.0,8387.0,1,0,0,1.22
PHerc0191,9835,no-division,9842,spread,4358.59,3087.87,8387.0,8387.0,1,0,0,1.22
PHerc0191,9835,no-division,133291,spread,4217.83,3345.01,8387.0,8387.0,1,0,0,1.22
PHerc0191,10528,as-is,20271443,position,3570.41,4438.31,8387.0,8387.0,1,0,0,1.22
PHerc0191,10528,no-division,20271443,position,3602.41,4254.31,8387.0,8387.0,1,0,0,1.22
PHerc0191,10528,no-division,10535,spread,3603.21,4251.06,8387.0,8387.0,1,0,0,1.22
PHerc0191,10528,no-division,133984,spread,3606.5,4255.64,8387.0,8387.0,1,0,0,1.22
PHerc0191,11221,as-is,20272136,position,3787.41,4632.75,8387.0,8387.0,1,0,0,1.22
PHerc0191,11221,no-division,20272136,position,3776.41,4623.75,8387.0,8387.0,1,0,0,1.22
PHerc0191,11221,no-division,11228,spread,3740.08,4598.0,8387.0,8387.0,1,0,0,1.22
PHerc0191,11221,no-division,134677,spread,4012.74,4371.84,8387.0,8387.0,1,0,0,1.22
PHerc0191,11914,as-is,20272829,position,4355.49,4365.53,8387.0,8387.0,1,0,0,1.22
PHerc0191,11914,no-division,20272829,position,4317.49,4370.53,8387.0,8387.0,1,0,0,1.22
PHerc0191,11914,no-division,11921,spread,4211.51,4385.52,8387.0,8387.0,1,0,0,1.22
PHerc0191,11914,no-division,135370,spread,4319.28,4445.09,8387.0,8387.0,1,0,0,1.22
PHerc0191,12607,as-is,20273522,position,3840.44,4806.23,8387.0,8387.0,1,0,0,1.22
PHerc0191,12607,no-division,20273522,position,4446.44,4480.23,8387.0,8387.0,1,0,0,1.22
PHerc0191,12607,no-division,12614,spread,4258.93,4615.57,8387.0,8387.0,1,0,0,1.22
PHerc0191,12607,no-division,136063,spread,4516.03,4561.74,8387.0,8387.0,1,0,0,1.22
PHerc0191,13300,as-is,20274215,position,3679.18,4801.69,8387.0,8387.0,1,0,0,1.22
PHerc0191,13300,no-division,20274215,position,4308.18,4803.69,8387.0,8387.0,1,0,0,1.22
PHerc0191,13300,no-division,13307,spread,4294.08,4795.19,8387.0,8387.0,1,0,0,1.22
PHerc0191,13300,no-division,136756,spread,4202.03,4476.24,8387.0,8387.0,1,0,0,1.22
PHerc0191,13993,as-is,20274908,position,4071.9,5408.59,8387.0,8387.0,1,0,0,1.22
PHerc0191,13993,no-division,20274908,position,4222.9,5526.59,8387.0,8387.0,1,0,0,1.22
PHerc0191,13993,no-division,14000,spread,4229.66,5523.9,8387.0,8387.0,1,0,0,1.22
PHerc0191,13993,no-division,137449,spread,4110.09,5512.17,8387.0,8387.0,1,0,0,1.22
PHerc0191,14686,as-is,20275601,position,4558.13,4355.48,8387.0,8387.0,1,0,0,1.22
PHerc0191,14686,no-division,20275601,position,4171.13,4341.48,8387.0,8387.0,1,0,0,1.22
PHerc0191,14686,no-division,14693,spread,4185.58,5417.8,8387.0,8387.0,1,0,0,1.22
PHerc0191,14686,no-division,138142,spread,4132.59,5440.33,8387.0,8387.0,1,0,0,1.22
PHerc0191,15379,as-is,20276294,position,3967.77,4749.94,8387.0,8387.0,1,0,0,1.22
PHerc0191,15379,no-division,20276294,position,4631.77,3642.94,8387.0,8387.0,1,0,0,1.22
PHerc0191,15379,no-division,15386,spread,3935.41,4405.82,8387.0,8387.0,1,0,0,1.22
PHerc0191,15379,no-division,138835,spread,4136.13,4871.02,8387.0,8387.0,1,0,0,1.22
PHerc0191,16072,as-is,20276987,position,4570.11,4184.66,8387.0,8387.0,1,0,0,1.22
PHerc0191,16072,no-division,20276987,position,4715.11,3826.66,8387.0,8387.0,1,0,0,1.22
PHerc0191,16072,no-division,16079,spread,4540.92,4108.24,8387.0,8387.0,1,0,0,1.22
PHerc0191,16072,no-division,139528,spread,4701.51,3815.71,8387.0,8387.0,1,0,0,1.22
PHerc0191,16765,as-is,20277680,position,3791.06,4500.65,8387.0,8387.0,1,0,0,1.22
PHerc0191,16765,no-division,20277680,position,4430.06,4004.65,8387.0,8387.0,1,0,0,1.22
PHerc0191,16765,no-division,16772,spread,4138.64,3675.46,8387.0,8387.0,1,0,0,1.22
PHerc0191,16765,no-division,140221,spread,4387.53,3918.43,8387.0,8387.0,1,0,0,1.22
PHerc0191,17458,as-is,20278373,position,3869.24,4159.77,8387.0,8387.0,1,0,0,1.22
PHerc0191,17458,no-division,20278373,position,3843.24,4088.77,8387.0,8387.0,1,0,0,1.22
PHerc0191,17458,no-division,17465,spread,3866.12,3948.57,8387.0,8387.0,1,0,0,1.22
PHerc0191,17458,no-division,140914,spread,4522.73,3916.11,8387.0,8387.0,1,0,0,1.22
PHerc0211,1553,as-is,20262468,position,4533.18,5398.67,7948.0,7948.0,1,0,0,1.22
PHerc0211,1553,no-division,20262468,position,5471.18,3696.67,7948.0,7948.0,1,0,0,1.22
PHerc0211,1553,no-division,1560,spread,5857.5,3631.43,7948.0,7948.0,1,0,0,1.22
PHerc0211,1553,no-division,125009,spread,3855.12,3728.82,7948.0,7948.0,1,0,0,1.22
PHerc0211,2262,as-is,20263177,position,2616.69,-4931.46,7948.0,7948.0,0,0,0,1.22
PHerc0211,2262,no-division,20263177,position,4507.69,5365.54,7948.0,7948.0,1,0,0,1.22
PHerc0211,2262,no-division,2269,spread,4557.49,5336.01,7948.0,7948.0,1,0,0,1.22
PHerc0211,2262,no-division,125718,spread,4314.15,5383.86,7948.0,7948.0,1,0,0,1.22
PHerc0211,2971,as-is,20263886,position,-23040.78,-188766.84,7948.0,7948.0,0,0,0,1.77
PHerc0211,2971,no-division,20263886,position,4015.22,4886.15,7948.0,7948.0,1,0,0,1.22
PHerc0211,2971,no-division,2978,spread,4326.9,4925.26,7948.0,7948.0,1,0,0,1.22
PHerc0211,2971,no-division,126427,spread,4300.74,4928.29,7948.0,7948.0,1,0,0,1.22
PHerc0211,3680,as-is,20264595,position,1891.44,-25907.87,7948.0,7948.0,0,0,0,1.27
PHerc0211,3680,no-division,20264595,position,4025.44,4387.13,7948.0,7948.0,1,0,0,1.22
PHerc0211,3680,no-division,3687,spread,4000.8,4361.06,7948.0,7948.0,1,0,0,1.22
PHerc0211,3680,no-division,127136,spread,3991.34,4370.55,7948.0,7948.0,1,0,0,1.22
PHerc0211,4389,as-is,20265304,position,4284.82,13959.31,7948.0,7948.0,0,0,0,1.22
PHerc0211,4389,no-division,20265304,position,3682.82,3985.31,7948.0,7948.0,1,0,0,1.22
PHerc0211,4389,no-division,4396,spread,3544.98,4162.98,7948.0,7948.0,1,0,0,1.22
PHerc0211,4389,no-division,127845,spread,3790.57,3964.21,7948.0,7948.0,1,0,0,1.22
PHerc0211,5098,as-is,20266013,position,3416.93,10675.65,7948.0,7948.0,0,0,0,1.22
PHerc0211,5098,no-division,20266013,position,3454.93,3928.65,7948.0,7948.0,1,0,0,1.22
PHerc0211,5098,no-division,5105,spread,3472.64,3917.96,7948.0,7948.0,1,0,0,1.22
PHerc0211,5098,no-division,128554,spread,3573.05,3807.51,7948.0,7948.0,1,0,0,1.22
PHerc0211,5807,as-is,20266722,position,3164.06,7756.22,7948.0,7948.0,1,0,0,1.22
PHerc0211,5807,no-division,20266722,position,3532.06,3917.22,7948.0,7948.0,1,0,0,1.22
PHerc0211,5807,no-division,5814,spread,3515.56,3898.89,7948.0,7948.0,1,0,0,1.22
PHerc0211,5807,no-division,129263,spread,3473.21,3891.91,7948.0,7948.0,1,0,0,1.22
PHerc0211,6517,as-is,20267432,position,2946.12,8164.19,7948.0,7948.0,0,0,0,1.22
PHerc0211,6517,no-division,20267432,position,3321.12,3904.19,7948.0,7948.0,1,0,0,1.22
PHerc0211,6517,no-division,6524,spread,3471.46,3889.01,7948.0,7948.0,1,0,0,1.22
PHerc0211,6517,no-division,129973,spread,3440.79,3909.22,7948.0,7948.0,1,0,0,1.22
PHerc0211,7226,as-is,20268141,position,2863.08,8204.79,7948.0,7948.0,0,0,0,1.22
PHerc0211,7226,no-division,20268141,position,3365.08,3808.79,7948.0,7948.0,1,0,0,1.22
PHerc0211,7226,no-division,7233,spread,3402.6,3815.14,7948.0,7948.0,1,0,0,1.22
PHerc0211,7226,no-division,130682,spread,3403.34,3808.43,7948.0,7948.0,1,0,0,1.22
PHerc0211,7935,as-is,20268850,position,2761.69,8676.89,7948.0,7948.0,0,0,0,1.22
PHerc0211,7935,no-division,20268850,position,3460.69,3732.9,7948.0,7948.0,1,0,0,1.22
PHerc0211,7935,no-division,7942,spread,3491.55,3728.33,7948.0,7948.0,1,0,0,1.17
PHerc0211,7935,no-division,131391,spread,3460.69,3726.48,7948.0,7948.0,1,0,0,1.22
PHerc0211,8644,as-is,20269559,position,921.66,13541.32,7948.0,7948.0,0,0,0,1.22
PHerc0211,8644,no-division,20269559,position,3433.66,3701.32,7948.0,7948.0,1,0,0,1.17
PHerc0211,8644,no-division,8651,spread,3392.77,3704.7,7948.0,7948.0,1,0,0,1.22
PHerc0211,8644,no-division,132100,spread,3436.91,3708.96,7948.0,7948.0,1,0,0,1.22
PHerc0211,9353,as-is,20270268,position,-223.4,16666.13,7948.0,7948.0,0,0,0,1.22
PHerc0211,9353,no-division,20270268,position,3410.6,3575.13,7948.0,7948.0,1,0,0,1.17
PHerc0211,9353,no-division,9360,spread,3482.02,3570.04,7948.0,7948.0,1,0,0,1.22
PHerc0211,9353,no-division,132809,spread,3448.93,3587.83,7948.0,7948.0,1,0,0,1.22
PHerc0211,10062,as-is,20270977,position,-4132.2,31375.51,7948.0,7948.0,0,0,0,1.27
PHerc0211,10062,no-division,20270977,position,3517.8,3392.51,7948.0,7948.0,1,0,0,1.22
PHerc0211,10062,no-division,10069,spread,3575.88,3366.49,7948.0,7948.0,1,0,0,1.22
PHerc0211,10062,no-division,133518,spread,3504.76,3413.16,7948.0,7948.0,1,0,0,1.22
PHerc0211,10771,as-is,20271686,position,1637.36,13553.1,7948.0,7948.0,0,0,0,1.22
PHerc0211,10771,no-division,20271686,position,3495.36,3003.1,7948.0,7948.0,1,0,0,1.17
PHerc0211,10771,no-division,10778,spread,3466.12,3010.66,7948.0,7948.0,1,0,0,1.22
PHerc0211,10771,no-division,134227,spread,3536.81,3002.46,7948.0,7948.0,1,0,0,1.22
PHerc0211,11480,as-is,20272395,position,2828.09,10459.16,7948.0,7948.0,0,0,0,1.22
PHerc0211,11480,no-division,20272395,position,3351.09,2799.16,7948.0,7948.0,1,0,0,1.22
PHerc0211,11480,no-division,11487,spread,3336.05,2813.9,7948.0,7948.0,1,0,0,1.22
PHerc0211,11480,no-division,134936,spread,3362.46,2806.96,7948.0,7948.0,1,0,0,1.22
PHerc0211,12189,as-is,20273104,position,3648.74,12304.26,7948.0,7948.0,0,0,0,1.22
PHerc0211,12189,no-division,20273104,position,3422.75,2383.26,7948.0,7948.0,1,0,0,1.22
PHerc0211,12189,no-division,12196,spread,3433.68,2385.01,7948.0,7948.0,1,0,0,1.22
PHerc0211,12189,no-division,135645,spread,3761.74,2803.27,7948.0,7948.0,1,0,0,1.22
PHerc0211,12898,as-is,20273813,position,3927.11,2853.3,7948.0,7948.0,1,0,0,1.22
PHerc0211,12898,no-division,20273813,position,3703.11,2880.3,7948.0,7948.0,1,0,0,1.22
PHerc0211,12898,no-division,12905,spread,3870.66,2844.22,7948.0,7948.0,1,0,0,1.22
PHerc0211,12898,no-division,136354,spread,3853.89,2823.22,7948.0,7948.0,1,0,0,1.22
PHerc0211,13608,as-is,20274523,position,3874.06,13825.28,7948.0,7948.0,0,0,0,1.22
PHerc0211,13608,no-division,20274523,position,4092.06,3099.28,7948.0,7948.0,1,0,0,1.22
PHerc0211,13608,no-division,13615,spread,4104.2,3101.92,7948.0,7948.0,1,0,0,1.22
PHerc0211,13608,no-division,137064,spread,4107.07,3091.16,7948.0,7948.0,1,0,0,1.22
PHerc0211,14317,as-is,20275232,position,4547.7,2623.43,7948.0,7948.0,1,0,0,1.22
PHerc0211,14317,no-division,20275232,position,4460.7,3270.43,7948.0,7948.0,1,0,0,1.22
PHerc0211,14317,no-division,14324,spread,4689.62,3491.1,7948.0,7948.0,1,0,0,1.22
PHerc0211,14317,no-division,137773,spread,4504.91,3304.45,7948.0,7948.0,1,0,0,1.22
PHerc0211,15026,as-is,20275941,position,3257.28,3361.79,7948.0,7948.0,1,0,0,1.22
PHerc0211,15026,no-division,20275941,position,4063.28,3757.79,7948.0,7948.0,1,0,0,1.22
PHerc0211,15026,no-division,15033,spread,4255.86,3490.6,7948.0,7948.0,1,0,0,1.22
PHerc0211,15026,no-division,138482,spread,4260.0,3621.57,7948.0,7948.0,1,0,0,1.22
PHerc0211,15735,as-is,20276650,position,2955.73,4000.89,7948.0,7948.0,1,0,0,1.22
PHerc0211,15735,no-division,20276650,position,3690.73,3515.89,7948.0,7948.0,1,0,0,1.22
PHerc0211,15735,no-division,15742,spread,3623.03,3446.25,7948.0,7948.0,1,0,0,1.22
PHerc0211,15735,no-division,139191,spread,3721.01,3571.7,7948.0,7948.0,1,0,0,1.22
PHerc0211,16444,as-is,20277359,position,4614.88,3381.66,7948.0,7948.0,1,0,0,1.22
PHerc0211,16444,no-division,20277359,position,2563.88,4533.66,7948.0,7948.0,1,0,0,1.22
PHerc0211,16444,no-division,16451,spread,2548.9,4536.5,7948.0,7948.0,1,0,0,1.22
PHerc0211,16444,no-division,139900,spread,2558.52,4544.78,7948.0,7948.0,1,0,0,1.22
PHerc0211,17153,as-is,20278068,position,3922.41,4249.2,7948.0,7948.0,1,0,0,1.22
PHerc0211,17153,no-division,20278068,position,2781.41,4666.2,7948.0,7948.0,1,0,0,1.17
PHerc0211,17153,no-division,17160,spread,2757.89,4672.71,7948.0,7948.0,1,0,0,1.22
PHerc0211,17153,no-division,140609,spread,2773.52,4668.87,7948.0,7948.0,1,0,0,1.22
PHerc0211,17862,as-is,20278777,position,2660.32,5898.26,7948.0,7948.0,1,0,0,1.22
PHerc0211,17862,no-division,20278777,position,3139.32,4963.26,7948.0,7948.0,1,0,0,1.22
PHerc0211,17862,no-division,17869,spread,3125.09,4959.68,7948.0,7948.0,1,0,0,1.22
PHerc0211,17862,no-division,141318,spread,3117.93,4971.94,7948.0,7948.0,1,0,0,1.22
PHerc0257,1509,as-is,20262424,position,-527.34,11797.55,8388.0,8388.0,0,0,0,1.22
PHerc0257,1509,no-division,20262424,position,5829.66,5354.55,8388.0,8388.0,1,0,0,1.22
PHerc0257,1509,no-division,1516,spread,5872.68,5336.38,8388.0,8388.0,1,0,0,1.22
PHerc0257,1509,no-division,124965,spread,5874.47,5308.02,8388.0,8388.0,1,0,0,1.22
PHerc0257,2198,as-is,20263113,position,-1891.39,-3611.81,8388.0,8388.0,0,0,0,1.22
PHerc0257,2198,no-division,20263113,position,4434.61,4322.19,8388.0,8388.0,1,0,0,1.22
PHerc0257,2198,no-division,2205,spread,4430.72,4289.94,8388.0,8388.0,1,0,0,1.22
PHerc0257,2198,no-division,125654,spread,4426.11,4306.94,8388.0,8388.0,1,0,0,1.22
PHerc0257,2888,as-is,20263803,position,4618.7,5465.44,8388.0,8388.0,1,0,0,1.22
PHerc0257,2888,no-division,20263803,position,4459.7,5445.44,8388.0,8388.0,1,0,0,1.22
PHerc0257,2888,no-division,2895,spread,4601.51,5428.85,8388.0,8388.0,1,0,0,1.22
PHerc0257,2888,no-division,126344,spread,4557.82,5489.73,8388.0,8388.0,1,0,0,1.22
PHerc0257,3577,as-is,20264492,position,4431.27,5506.64,8388.0,8388.0,1,0,0,1.22
PHerc0257,3577,no-division,20264492,position,4395.27,5535.64,8388.0,8388.0,1,0,0,1.22
PHerc0257,3577,no-division,3584,spread,4417.67,5504.04,8388.0,8388.0,1,0,0,1.22
PHerc0257,3577,no-division,127033,spread,4420.37,5497.62,8388.0,8388.0,1,0,0,1.22
PHerc0257,4266,as-is,20265181,position,4674.0,5337.18,8388.0,8388.0,1,0,0,1.22
PHerc0257,4266,no-division,20265181,position,4707.0,5193.18,8388.0,8388.0,1,0,0,1.22
PHerc0257,4266,no-division,4273,spread,4755.06,5189.65,8388.0,8388.0,1,0,0,1.22
PHerc0257,4266,no-division,127722,spread,4716.96,5283.25,8388.0,8388.0,1,0,0,1.22
PHerc0257,4955,as-is,20265870,position,4954.34,4787.22,8388.0,8388.0,1,0,0,1.22
PHerc0257,4955,no-division,20265870,position,4942.34,4764.22,8388.0,8388.0,1,0,0,1.22
PHerc0257,4955,no-division,4962,spread,4624.53,4787.81,8388.0,8388.0,1,0,0,1.22
PHerc0257,4955,no-division,128411,spread,4675.95,4994.96,8388.0,8388.0,1,0,0,1.22
PHerc0257,5645,as-is,20266560,position,4179.11,4712.67,8388.0,8388.0,1,0,0,1.22
PHerc0257,5645,no-division,20266560,position,4745.11,4894.67,8388.0,8388.0,1,0,0,1.27
PHerc0257,5645,no-division,5652,spread,4273.96,4756.19,8388.0,8388.0,1,0,0,1.22
PHerc0257,5645,no-division,129101,spread,4266.83,4732.34,8388.0,8388.0,1,0,0,1.22
PHerc0257,6334,as-is,20267249,position,4580.13,4630.67,8388.0,8388.0,1,0,0,1.22
PHerc0257,6334,no-division,20267249,position,4627.13,4904.67,8388.0,8388.0,1,0,0,1.22
PHerc0257,6334,no-division,6341,spread,4449.56,5090.68,8388.0,8388.0,1,0,0,1.22
PHerc0257,6334,no-division,129790,spread,4494.29,4960.23,8388.0,8388.0,1,0,0,1.22
PHerc0257,7023,as-is,20267938,position,4144.13,4539.09,8388.0,8388.0,1,0,0,1.22
PHerc0257,7023,no-division,20267938,position,4258.13,4347.09,8388.0,8388.0,1,0,0,1.22
PHerc0257,7023,no-division,7030,spread,4180.83,4327.73,8388.0,8388.0,1,0,0,1.22
PHerc0257,7023,no-division,130479,spread,4146.77,4484.82,8388.0,8388.0,1,0,0,1.22
PHerc0257,7712,as-is,20268627,position,1208.84,5594.94,8388.0,8388.0,1,0,0,1.22
PHerc0257,7712,no-division,20268627,position,3889.84,3933.94,8388.0,8388.0,1,0,0,1.27
PHerc0257,7712,no-division,7719,spread,3811.86,3880.58,8388.0,8388.0,1,0,0,1.22
PHerc0257,7712,no-division,131168,spread,3907.13,3905.83,8388.0,8388.0,1,0,0,1.22
PHerc0257,8402,as-is,20269317,position,-8.57,5100.67,8388.0,8388.0,0,0,0,1.22
PHerc0257,8402,no-division,20269317,position,4054.43,3522.67,8388.0,8388.0,1,0,0,1.22
PHerc0257,8402,no-division,8409,spread,4094.76,3523.32,8388.0,8388.0,1,0,0,1.22
PHerc0257,8402,no-division,131858,spread,4064.45,3622.64,8388.0,8388.0,1,0,0,1.22
PHerc0257,9091,as-is,20270006,position,1033.54,4420.35,8388.0,8388.0,1,0,0,1.22
PHerc0257,9091,no-division,20270006,position,4185.54,3599.35,8388.0,8388.0,1,0,0,1.22
PHerc0257,9091,no-division,9098,spread,4151.87,3606.16,8388.0,8388.0,1,0,0,1.22
PHerc0257,9091,no-division,132547,spread,4136.9,3633.65,8388.0,8388.0,1,0,0,1.22
PHerc0257,9780,as-is,20270695,position,1062.45,5051.23,8388.0,8388.0,1,0,0,1.22
PHerc0257,9780,no-division,20270695,position,3838.45,3066.23,8388.0,8388.0,1,0,0,1.22
PHerc0257,9780,no-division,9787,spread,3949.61,3230.92,8388.0,8388.0,1,0,0,1.22
PHerc0257,9780,no-division,133236,spread,3831.86,2996.88,8388.0,8388.0,1,0,0,1.22
PHerc0257,10469,as-is,20271384,position,989.98,5283.29,8388.0,8388.0,1,0,0,1.22
PHerc0257,10469,no-division,20271384,position,4116.98,3615.29,8388.0,8388.0,1,0,0,1.22
PHerc0257,10469,no-division,10476,spread,4094.27,3505.99,8388.0,8388.0,1,0,0,1.22
PHerc0257,10469,no-division,133925,spread,4096.44,3529.69,8388.0,8388.0,1,0,0,1.22
PHerc0257,11159,as-is,20272074,position,436.8,5649.85,8388.0,8388.0,1,0,0,1.22
