scroll,z,k,seed,p,x,y,inside,capped,guard,seconds
PHerc0125,14019,17,20291934,0.5,4412.01220703,4227.08398438,1,0,0,1.22
PHerc0125,14019,18,20292934,0.5,4987.76611328,2984.03393555,1,0,0,1.22
PHerc0125,14019,19,20293934,0.5,4397.68945312,4119.52148438,1,0,0,1.22
PHerc0125,14811,0,20275726,0.5,4942.27490234,2748.00878906,1,0,0,1.27
PHerc0125,14811,1,20276726,0.5,4703.95996094,2482.28857422,1,0,0,1.22
PHerc0125,14811,2,20277726,0.5,4727.02587891,2655.09716797,1,0,0,1.22
PHerc0125,14811,3,20278726,0.5,4814.01025391,2707.95410156,1,0,0,1.22
PHerc0125,14811,4,20279726,0.5,4498.00488281,2438.91723633,1,0,0,1.22
PHerc0125,14811,5,20280726,0.5,4816.24804688,2660.42675781,1,0,0,1.22
PHerc0125,14811,6,20281726,0.5,4680.03808594,2517.80712891,1,0,0,1.22
PHerc0125,14811,7,20282726,0.5,4768.08837891,2667.06152344,1,0,0,1.22
PHerc0125,14811,8,20283726,0.5,4568.80371094,2469.36523438,1,0,0,1.22
PHerc0125,14811,9,20284726,0.5,5046.09814453,2778.68774414,1,0,0,1.22
PHerc0125,14811,10,20285726,0.5,4665.40234375,2482.56494141,1,0,0,1.22
PHerc0125,14811,11,20286726,0.5,4669.62451172,2487.91064453,1,0,0,1.22
PHerc0125,14811,12,20287726,0.5,4803.88525391,2677.79589844,1,0,0,1.22
PHerc0125,14811,13,20288726,0.5,4591.78613281,2457.97705078,1,0,0,1.22
PHerc0125,14811,14,20289726,0.5,4874.796875,2695.01855469,1,0,0,1.22
PHerc0125,14811,15,20290726,0.5,4700.44580078,2630.70556641,1,0,0,1.22
PHerc0125,14811,16,20291726,0.5,4704.39648438,2495.99169922,1,0,0,1.22
PHerc0125,14811,17,20292726,0.5,4805.33349609,2649.46728516,1,0,0,1.22
PHerc0125,14811,18,20293726,0.5,4833.83056641,2498.16162109,1,0,0,1.22
PHerc0125,14811,19,20294726,0.5,4795.51855469,2631.58837891,1,0,0,1.22
PHerc0125,15603,0,20276518,0.5,4994.40380859,2608.7421875,1,0,0,1.22
PHerc0125,15603,1,20277518,0.5,4266.83642578,4219.83544922,1,0,0,1.22
PHerc0125,15603,2,20278518,0.5,4370.79785156,4312.14208984,1,0,0,1.22
PHerc0125,15603,3,20279518,0.5,4287.49902344,4308.79980469,1,0,0,1.22
PHerc0125,15603,4,20280518,0.5,4331.91259766,4320.72314453,1,0,0,1.22
PHerc0125,15603,5,20281518,0.5,4311.33789062,4125.13818359,1,0,0,1.22
PHerc0125,15603,6,20282518,0.5,5024.32128906,2637.94140625,1,0,0,1.22
PHerc0125,15603,7,20283518,0.5,4339.18554688,4349.8125,1,0,0,1.27
PHerc0125,15603,8,20284518,0.5,4349.38720703,4337.72558594,1,0,0,1.22
PHerc0125,15603,9,20285518,0.5,4988.67480469,2593.39428711,1,0,0,1.22
PHerc0125,15603,10,20286518,0.5,4321.55566406,4310.42333984,1,0,0,1.22
PHerc0125,15603,11,20287518,0.5,4345.79638672,4319.09130859,1,0,0,1.22
PHerc0125,15603,12,20288518,0.5,4289.91162109,4300.56982422,1,0,0,1.22
PHerc0125,15603,13,20289518,0.5,4322.27001953,4332.28515625,1,0,0,1.22
PHerc0125,15603,14,20290518,0.5,4994.68408203,2656.19042969,1,0,0,1.22
PHerc0125,15603,15,20291518,0.5,4354.81005859,4246.66455078,1,0,0,1.22
PHerc0125,15603,16,20292518,0.5,4412.74560547,4342.01074219,1,0,0,1.22
PHerc0125,15603,17,20293518,0.5,4330.36816406,4307.24462891,1,0,0,1.22
PHerc0125,15603,18,20294518,0.5,4370.85351562,4298.49511719,1,0,0,1.22
PHerc0125,15603,19,20295518,0.5,5120.99951172,2680.94482422,1,0,0,1.22
PHerc0125,16394,0,20277309,0.5,4510.57958984,4120.47753906,1,0,0,1.22
PHerc0125,16394,1,20278309,0.5,4495.23730469,4057.36132812,1,0,0,1.22
PHerc0125,16394,2,20279309,0.5,4496.61474609,4078.02783203,1,0,0,1.27
PHerc0125,16394,3,20280309,0.5,4461.06494141,4167.23339844,1,0,0,1.27
PHerc0125,16394,4,20281309,0.5,4580.29638672,4053.21972656,1,0,0,1.22
PHerc0125,16394,5,20282309,0.5,4492.22705078,4106.93701172,1,0,0,1.27
PHerc0125,16394,6,20283309,0.5,4453.50878906,4054.74267578,1,0,0,1.22
PHerc0125,16394,7,20284309,0.5,4476.29589844,4150.29541016,1,0,0,1.22
PHerc0125,16394,8,20285309,0.5,4540.62792969,4111.02734375,1,0,0,1.22
PHerc0125,16394,9,20286309,0.5,4469.69677734,4097.13378906,1,0,0,1.22
PHerc0125,16394,10,20287309,0.5,4473.64599609,4099.44189453,1,0,0,1.22
PHerc0125,16394,11,20288309,0.5,4526.29882812,4177.94824219,1,0,0,1.22
PHerc0125,16394,12,20289309,0.5,4489.49755859,4148.13671875,1,0,0,1.22
PHerc0125,16394,13,20290309,0.5,4485.82958984,4136.35449219,1,0,0,1.22
PHerc0125,16394,14,20291309,0.5,4502.375,4065.54345703,1,0,0,1.22
PHerc0125,16394,15,20292309,0.5,4458.71484375,4146.29248047,1,0,0,1.22
PHerc0125,16394,16,20293309,0.5,4479.64208984,4099.38769531,1,0,0,1.22
PHerc0125,16394,17,20294309,0.5,4479.86572266,4123.44238281,1,0,0,1.22
PHerc0125,16394,18,20295309,0.5,4491.33203125,4118.33447266,1,0,0,1.22
PHerc0125,16394,19,20296309,0.5,4508.06347656,4162.77636719,1,0,0,1.22
PHerc0125,17186,0,20278101,0.5,4519.12451172,4066.29003906,1,0,0,1.22
PHerc0125,17186,1,20279101,0.5,4527.40820312,4054.09814453,1,0,0,1.22
PHerc0125,17186,2,20280101,0.5,4461.59912109,4063.82568359,1,0,0,1.22
PHerc0125,17186,3,20281101,0.5,4439.49560547,4084.93847656,1,0,0,1.22
PHerc0125,17186,4,20282101,0.5,4524.08642578,4087.48388672,1,0,0,1.22
PHerc0125,17186,5,20283101,0.5,4556.08642578,4052.62695312,1,0,0,1.22
PHerc0125,17186,6,20284101,0.5,4480.00878906,4060.68896484,1,0,0,1.22
PHerc0125,17186,7,20285101,0.5,4538.49511719,4073.19726562,1,0,0,1.22
PHerc0125,17186,8,20286101,0.5,4582.14599609,4103.98095703,1,0,0,1.22
PHerc0125,17186,9,20287101,0.5,4557.43505859,4060.71142578,1,0,0,1.22
PHerc0125,17186,10,20288101,0.5,4505.36816406,4075.16699219,1,0,0,1.22
PHerc0125,17186,11,20289101,0.5,4515.1484375,4075.40283203,1,0,0,1.22
PHerc0125,17186,12,20290101,0.5,4540.6875,4043.76367188,1,0,0,1.22
PHerc0125,17186,13,20291101,0.5,4547.77441406,4069.78125,1,0,0,1.22
PHerc0125,17186,14,20292101,0.5,4494.0078125,4059.86230469,1,0,0,1.22
PHerc0125,17186,15,20293101,0.5,4524.55273438,4084.09033203,1,0,0,1.22
PHerc0125,17186,16,20294101,0.5,4581.75439453,4093.62792969,1,0,0,1.22
PHerc0125,17186,17,20295101,0.5,4514.98925781,4080.25683594,1,0,0,1.22
PHerc0125,17186,18,20296101,0.5,4540.31347656,4062.77001953,1,0,0,1.22
PHerc0125,17186,19,20297101,0.5,4494.65917969,4070.07128906,1,0,0,1.22
PHerc0125,17978,0,20278893,0.5,4274.13183594,3976.70068359,1,0,0,1.22
PHerc0125,17978,1,20279893,0.5,4202.765625,2577.27197266,1,0,0,1.22
PHerc0125,17978,2,20280893,0.5,4354.77148438,3969.74853516,1,0,0,1.22
PHerc0125,17978,3,20281893,0.5,4232.44677734,2599.73730469,1,0,0,1.22
PHerc0125,17978,4,20282893,0.5,4338.45556641,3986.28857422,1,0,0,1.22
PHerc0125,17978,5,20283893,0.5,4363.59082031,4061.99804688,1,0,0,1.22
PHerc0125,17978,6,20284893,0.5,4337.16552734,4079.90820312,1,0,0,1.22
PHerc0125,17978,7,20285893,0.5,4201.82617188,2589.28759766,1,0,0,1.22
PHerc0125,17978,8,20286893,0.5,4280.22802734,3997.18310547,1,0,0,1.22
PHerc0125,17978,9,20287893,0.5,4260.40771484,3982.25708008,1,0,0,1.22
PHerc0125,17978,10,20288893,0.5,4237.18896484,2582.94921875,1,0,0,1.22
PHerc0125,17978,11,20289893,0.5,4293.53515625,4007.62988281,1,0,0,1.27
PHerc0125,17978,12,20290893,0.5,4356.93457031,4090.01611328,1,0,0,1.22
PHerc0125,17978,13,20291893,0.5,4299.58007812,4001.42871094,1,0,0,1.22
PHerc0125,17978,14,20292893,0.5,4258.24365234,3982.16064453,1,0,0,1.22
PHerc0125,17978,15,20293893,0.5,4405.92480469,3960.04785156,1,0,0,1.22
PHerc0125,17978,16,20294893,0.5,4225.81738281,2602.48242188,1,0,0,1.22
PHerc0125,17978,17,20295893,0.5,4288.24267578,2583.11499023,1,0,0,1.22
PHerc0125,17978,18,20296893,0.5,4273.02392578,2605.72607422,1,0,0,2.12
PHerc0125,17978,19,20297893,0.5,4293.26464844,3998.6875,1,0,0,1.22
PHerc0125,18770,0,20279685,0.5,4661.48730469,3881.48876953,1,0,0,1.22
PHerc0125,18770,1,20280685,0.5,4624.58544922,3909.29296875,1,0,0,1.22
PHerc0125,18770,2,20281685,0.5,4687.60888672,3852.88085938,1,0,0,2.07
PHerc0125,18770,3,20282685,0.5,4675.68017578,3843.08398438,1,0,0,1.22
PHerc0125,18770,4,20283685,0.5,4613.60644531,3866.43554688,1,0,0,1.22
PHerc0125,18770,5,20284685,0.5,4687.16259766,3877.77587891,1,0,0,1.22
PHerc0125,18770,6,20285685,0.5,4624.92773438,3903.01367188,1,0,0,2.07
PHerc0125,18770,7,20286685,0.5,4575.51660156,3871.58056641,1,0,0,1.22
PHerc0125,18770,8,20287685,0.5,4649.03955078,3893.28369141,1,0,0,1.22
PHerc0125,18770,9,20288685,0.5,4662.77929688,3860.24755859,1,0,0,1.22
PHerc0125,18770,10,20289685,0.5,4585.37402344,3858.65136719,1,0,0,1.97
PHerc0125,18770,11,20290685,0.5,4614.57763672,3876.89648438,1,0,0,1.37
PHerc0125,18770,12,20291685,0.5,4595.35253906,3878.49462891,1,0,0,1.22
PHerc0125,18770,13,20292685,0.5,4606.62255859,3860.4140625,1,0,0,1.22
PHerc0125,18770,14,20293685,0.5,4680.25097656,3905.18994141,1,0,0,1.22
PHerc0125,18770,15,20294685,0.5,4693.94189453,3911.75488281,1,0,0,1.22
PHerc0125,18770,16,20295685,0.5,4681.06152344,3945.40722656,1,0,0,1.22
PHerc0125,18770,17,20296685,0.5,4634.54003906,3912.77587891,1,0,0,1.47
PHerc0125,18770,18,20297685,0.5,4645.93115234,3844.40527344,1,0,0,1.22
PHerc0125,18770,19,20298685,0.5,4665.81054688,3878.16308594,1,0,0,1.27
PHerc0125,19562,0,20280477,0.5,4958.1796875,3989.34985352,1,0,0,1.27
PHerc0125,19562,1,20281477,0.5,4940.20019531,3992.34375,1,0,0,1.22
PHerc0125,19562,2,20282477,0.5,4992.38964844,4006.83837891,1,0,0,1.22
PHerc0125,19562,3,20283477,0.5,4911.37744141,4000.73339844,1,0,0,1.22
PHerc0125,19562,4,20284477,0.5,4962.75,4008.64257812,1,0,0,1.22
PHerc0125,19562,5,20285477,0.5,4965.46728516,4024.71484375,1,0,0,1.22
PHerc0125,19562,6,20286477,0.5,4940.06640625,4011.26660156,1,0,0,1.22
PHerc0125,19562,7,20287477,0.5,4941.82861328,3998.41113281,1,0,0,1.27
PHerc0125,19562,8,20288477,0.5,4902.21728516,4016.078125,1,0,0,1.22
PHerc0125,19562,9,20289477,0.5,4845.55566406,3805.640625,1,0,0,1.22
PHerc0125,19562,10,20290477,0.5,4933.265625,4015.78417969,1,0,0,1.27
PHerc0125,19562,11,20291477,0.5,4764.68408203,3793.22607422,1,0,0,1.22
PHerc0125,19562,12,20292477,0.5,4937.88720703,4009.70019531,1,0,0,1.22
PHerc0125,19562,13,20293477,0.5,4960.27050781,3981.36181641,1,0,0,1.22
PHerc0125,19562,14,20294477,0.5,4849.43310547,3985.13671875,1,0,0,1.22
PHerc0125,19562,15,20295477,0.5,4940.97851562,3981.43945312,1,0,0,1.22
PHerc0125,19562,16,20296477,0.5,4986.99365234,4011.85546875,1,0,0,1.22
PHerc0125,19562,17,20297477,0.5,4977.96630859,3996.90136719,1,0,0,1.22
PHerc0125,19562,18,20298477,0.5,4933.08496094,3981.74853516,1,0,0,1.22
PHerc0125,19562,19,20299477,0.5,4954.74902344,4005.41699219,1,0,0,1.22
PHerc0125,20354,0,20281269,0.5,4543.23535156,4034.09326172,1,0,0,1.27
PHerc0125,20354,1,20282269,0.5,4437.38818359,4060.46777344,1,0,0,1.27
PHerc0125,20354,2,20283269,0.5,4531.33154297,4024.58374023,1,0,0,1.22
PHerc0125,20354,3,20284269,0.5,4507.40966797,4044.75024414,1,0,0,1.22
PHerc0125,20354,4,20285269,0.5,4526.85107422,4046.73608398,1,0,0,1.22
PHerc0125,20354,5,20286269,0.5,4431.77929688,4046.37329102,1,0,0,1.22
PHerc0125,20354,6,20287269,0.5,4503.22998047,4028.74975586,1,0,0,1.22
PHerc0125,20354,7,20288269,0.5,4535.13476562,4030.88452148,1,0,0,1.22
PHerc0125,20354,8,20289269,0.5,4445.91894531,4051.16748047,1,0,0,1.22
PHerc0125,20354,9,20290269,0.5,4524.41552734,4038.90795898,1,0,0,1.22
PHerc0125,20354,10,20291269,0.5,4462.88378906,4061.43823242,1,0,0,1.22
PHerc0125,20354,11,20292269,0.5,4520.78369141,4050.03808594,1,0,0,1.22
PHerc0125,20354,12,20293269,0.5,4520.47900391,4030.28930664,1,0,0,1.22
PHerc0125,20354,13,20294269,0.5,4545.19482422,4031.05981445,1,0,0,1.22
PHerc0125,20354,14,20295269,0.5,4537.51123047,4030.46362305,1,0,0,1.22
PHerc0125,20354,15,20296269,0.5,4532.07861328,4039.70874023,1,0,0,1.22
PHerc0125,20354,16,20297269,0.5,4466.31201172,4052.82666016,1,0,0,1.27
PHerc0125,20354,17,20298269,0.5,4426.29150391,4057.35058594,1,0,0,1.22
PHerc0125,20354,18,20299269,0.5,4422.1171875,4050.2902832,1,0,0,1.22
PHerc0125,20354,19,20300269,0.5,4450.16699219,4064.18896484,1,0,0,1.22
PHerc0211,1702,0,20262617,0.5,4488.95556641,5507.83203125,1,0,0,1.22
PHerc0211,1702,1,20263617,0.5,4489.47119141,5508.65625,1,0,0,1.27
PHerc0211,1702,2,20264617,0.5,4489.14501953,5508.53515625,1,0,0,1.22
PHerc0211,1702,3,20265617,0.5,4448.08837891,5477.22900391,1,0,0,1.22
PHerc0211,1702,4,20266617,0.5,4447.38232422,5503.64990234,1,0,0,1.22
PHerc0211,1702,5,20267617,0.5,4495.67529297,5496.1171875,1,0,0,1.22
PHerc0211,1702,6,20268617,0.5,4471.64257812,5519.15087891,1,0,0,1.22
PHerc0211,1702,7,20269617,0.5,4466.77587891,5509.33642578,1,0,0,1.22
PHerc0211,1702,8,20270617,0.5,4499.01074219,5451.43261719,1,0,0,1.22
PHerc0211,1702,9,20271617,0.5,4456.56640625,5462.51171875,1,0,0,1.22
PHerc0211,1702,10,20272617,0.5,4507.38574219,5542.49316406,1,0,0,1.27
PHerc0211,1702,11,20273617,0.5,4422.39746094,5477.52880859,1,0,0,1.22
PHerc0211,1702,12,20274617,0.5,4513.79101562,5500.42138672,1,0,0,1.22
PHerc0211,1702,13,20275617,0.5,4480.84863281,5384.62060547,1,0,0,1.27
PHerc0211,1702,14,20276617,0.5,4468.39111328,5514.80615234,1,0,0,1.22
PHerc0211,1702,15,20277617,0.5,4431.63378906,5485.76611328,1,0,0,1.22
PHerc0211,1702,16,20278617,0.5,4466.14453125,5494.86181641,1,0,0,1.22
PHerc0211,1702,17,20279617,0.5,4432.31445312,5493.61865234,1,0,0,1.22
PHerc0211,1702,18,20280617,0.5,4490.98681641,5526.72363281,1,0,0,1.27
PHerc0211,1702,19,20281617,0.5,4523.54492188,5504.375,1,0,0,1.22
PHerc0211,2431,0,20263346,0.5,3986.99951172,4967.15332031,1,0,0,1.22
PHerc0211,2431,1,20264346,0.5,4112.41748047,4943.25976562,1,0,0,1.22
PHerc0211,2431,2,20265346,0.5,3990.96728516,4962.62597656,1,0,0,1.28
PHerc0211,2431,3,20266346,0.5,4006.12890625,4977.15039062,1,0,0,1.22
PHerc0211,2431,4,20267346,0.5,4154.8671875,4927.328125,1,0,0,1.22
PHerc0211,2431,5,20268346,0.5,3978.71582031,4989.86621094,1,0,0,1.22
PHerc0211,2431,6,20269346,0.5,4013.15625,4987.86230469,1,0,0,1.22
PHerc0211,2431,7,20270346,0.5,4060.47070312,4966.93847656,1,0,0,1.22
PHerc0211,2431,8,20271346,0.5,3988.54980469,4957.73242188,1,0,0,1.22
PHerc0211,2431,9,20272346,0.5,4162.75878906,4929.15380859,1,0,0,1.22
PHerc0211,2431,10,20273346,0.5,4035.51171875,4933.15576172,1,0,0,1.22
PHerc0211,2431,11,20274346,0.5,4015.81542969,4967.75048828,1,0,0,1.27
PHerc0211,2431,12,20275346,0.5,4007.15917969,4947.29296875,1,0,0,1.22
PHerc0211,2431,13,20276346,0.5,4063.76757812,4940.87011719,1,0,0,1.22
PHerc0211,2431,14,20277346,0.5,4131.59179688,4942.11523438,1,0,0,1.22
PHerc0211,2431,15,20278346,0.5,4059.25195312,4958.69140625,1,0,0,1.22
PHerc0211,2431,16,20279346,0.5,4006.10693359,4973.74121094,1,0,0,1.22
PHerc0211,2431,17,20280346,0.5,3977.40917969,4986.37353516,1,0,0,1.22
PHerc0211,2431,18,20281346,0.5,4002.8515625,4940.41113281,1,0,0,1.22
PHerc0211,2431,19,20282346,0.5,4026.33300781,4966.20019531,1,0,0,1.22
PHerc0211,3160,0,20264075,0.5,4274.08203125,4757.36425781,1,0,0,1.22
PHerc0211,3160,1,20265075,0.5,4254.17480469,4750.89990234,1,0,0,1.22
PHerc0211,3160,2,20266075,0.5,4237.06396484,4768.09716797,1,0,0,1.22
PHerc0211,3160,3,20267075,0.5,4230.72265625,4761.65136719,1,0,0,1.22
PHerc0211,3160,4,20268075,0.5,4163.57226562,4756.56542969,1,0,0,1.22
PHerc0211,3160,5,20269075,0.5,4241.34667969,4760.32617188,1,0,0,1.22
PHerc0211,3160,6,20270075,0.5,4195.82617188,4755.77050781,1,0,0,1.22
PHerc0211,3160,7,20271075,0.5,4233.30273438,4758.88964844,1,0,0,1.22
PHerc0211,3160,8,20272075,0.5,4148.74169922,4764.39746094,1,0,0,1.22
PHerc0211,3160,9,20273075,0.5,4190.04541016,4748.44335938,1,0,0,1.22
PHerc0211,3160,10,20274075,0.5,4167.70214844,4744.69677734,1,0,0,1.22
PHerc0211,3160,11,20275075,0.5,4197.85058594,4755.13427734,1,0,0,1.22
PHerc0211,3160,12,20276075,0.5,4205.29296875,4749.77929688,1,0,0,1.22
PHerc0211,3160,13,20277075,0.5,4140.13671875,4754.87011719,1,0,0,1.22
PHerc0211,3160,14,20278075,0.5,4263.00488281,4757.49267578,1,0,0,1.22
PHerc0211,3160,15,20279075,0.5,4263.42724609,4763.453125,1,0,0,1.22
PHerc0211,3160,16,20280075,0.5,4240.39160156,4752.32763672,1,0,0,1.22
PHerc0211,3160,17,20281075,0.5,4231.16601562,4767.22607422,1,0,0,1.22
PHerc0211,3160,18,20282075,0.5,4164.859375,4756.10546875,1,0,0,1.22
PHerc0211,3160,19,20283075,0.5,4237.40820312,4746.60791016,1,0,0,1.22
PHerc0211,3889,0,20264804,0.5,3574.05761719,4324.49023438,1,0,0,1.22
PHerc0211,3889,1,20265804,0.5,3633.45068359,4375.01953125,1,0,0,1.22
PHerc0211,3889,2,20266804,0.5,3614.05859375,4349.01953125,1,0,0,1.22
PHerc0211,3889,3,20267804,0.5,3597.05273438,4377.47949219,1,0,0,1.22
PHerc0211,3889,4,20268804,0.5,3613.70654297,4352.05175781,1,0,0,1.22
PHerc0211,3889,5,20269804,0.5,3614.61914062,4358.07568359,1,0,0,1.22
PHerc0211,3889,6,20270804,0.5,3647.54321289,4374.27783203,1,0,0,1.22
PHerc0211,3889,7,20271804,0.5,3595.05688477,4373.67822266,1,0,0,1.22
PHerc0211,3889,8,20272804,0.5,3644.04443359,4336.86914062,1,0,0,1.22
PHerc0211,3889,9,20273804,0.5,3647.67773438,4332.25976562,1,0,0,1.22
PHerc0211,3889,10,20274804,0.5,3626.06933594,4379.06689453,1,0,0,1.22
PHerc0211,3889,11,20275804,0.5,3558.34082031,4385.49316406,1,0,0,1.22
PHerc0211,3889,12,20276804,0.5,3584.50805664,4325.35888672,1,0,0,1.22
PHerc0211,3889,13,20277804,0.5,3553.29785156,4268.51660156,1,0,0,1.22
PHerc0211,3889,14,20278804,0.5,3485.87011719,4291.18847656,1,0,0,1.22
PHerc0211,3889,15,20279804,0.5,3611.49316406,4369.42626953,1,0,0,1.22
PHerc0211,3889,16,20280804,0.5,3563.51074219,4359.42724609,1,0,0,1.22
PHerc0211,3889,17,20281804,0.5,3654.59057617,4353.43359375,1,0,0,1.27
PHerc0211,3889,18,20282804,0.5,3502.25854492,4276.64550781,1,0,0,1.22
PHerc0211,3889,19,20283804,0.5,3553.40966797,4323.93261719,1,0,0,1.22
PHerc0211,4617,0,20265532,0.5,3636.80102539,4082.32519531,1,0,0,1.22
PHerc0211,4617,1,20266532,0.5,3685.71020508,4047.03710938,1,0,0,1.22
PHerc0211,4617,2,20267532,0.5,3631.33886719,4051.18017578,1,0,0,1.22
PHerc0211,4617,3,20268532,0.5,3588.56787109,4052.09765625,1,0,0,1.22
PHerc0211,4617,4,20269532,0.5,3585.15795898,4159.17626953,1,0,0,1.22
PHerc0211,4617,5,20270532,0.5,3574.28076172,4143.50048828,1,0,0,1.22
PHerc0211,4617,6,20271532,0.5,3593.1887207,4084.46728516,1,0,0,1.22
PHerc0211,4617,7,20272532,0.5,3561.67285156,4118.30419922,1,0,0,1.27
PHerc0211,4617,8,20273532,0.5,3537.41772461,4179.22119141,1,0,0,1.22
PHerc0211,4617,9,20274532,0.5,3536.00317383,4152.53808594,1,0,0,1.22
PHerc0211,4617,10,20275532,0.5,3602.09033203,4076.49121094,1,0,0,1.22
PHerc0211,4617,11,20276532,0.5,3626.23925781,4163.35693359,1,0,0,1.32
PHerc0211,4617,12,20277532,0.5,3528.15917969,4087.17675781,1,0,0,1.22
PHerc0211,4617,13,20278532,0.5,3570.75341797,4184.56054688,1,0,0,1.22
PHerc0211,4617,14,20279532,0.5,3631.58666992,4050.09814453,1,0,0,1.22
PHerc0211,4617,15,20280532,0.5,3588.50170898,4054.48828125,1,0,0,1.22
PHerc0211,4617,16,20281532,0.5,3541.98779297,4134.17919922,1,0,0,1.32
PHerc0211,4617,17,20282532,0.5,3624.37841797,4160.25927734,1,0,0,1.22
PHerc0211,4617,18,20283532,0.5,3629.59594727,4147.82324219,1,0,0,1.22
PHerc0211,4617,19,20284532,0.5,3687.18994141,4041.42285156,1,0,0,1.22
PHerc0211,5346,0,20266261,0.5,3536.08569336,3960.33642578,1,0,0,1.28
PHerc0211,5346,1,20267261,0.5,3534.21411133,3968.40673828,1,0,0,1.27
PHerc0211,5346,2,20268261,0.5,3517.04638672,3982.89111328,1,0,0,1.27
PHerc0211,5346,3,20269261,0.5,3528.40991211,3944.36962891,1,0,0,1.22
PHerc0211,5346,4,20270261,0.5,3452.05761719,3978.49462891,1,0,0,1.22
PHerc0211,5346,5,20271261,0.5,3516.48901367,3974.9609375,1,0,0,1.27
PHerc0211,5346,6,20272261,0.5,3628.19580078,3987.04931641,1,0,0,1.22
PHerc0211,5346,7,20273261,0.5,3514.60400391,3988.93457031,1,0,0,1.27
PHerc0211,5346,8,20274261,0.5,3469.52783203,3946.35742188,1,0,0,1.22
PHerc0211,5346,9,20275261,0.5,3457.53173828,3964.31152344,1,0,0,1.22
PHerc0211,5346,10,20276261,0.5,3509.11206055,3974.71484375,1,0,0,1.22
PHerc0211,5346,11,20277261,0.5,3452.6875,3964.48974609,1,0,0,1.22
PHerc0211,5346,12,20278261,0.5,3515.79736328,3959.89257812,1,0,0,1.22
PHerc0211,5346,13,20279261,0.5,3514.1953125,3966.33740234,1,0,0,1.27
PHerc0211,5346,14,20280261,0.5,3482.46044922,3934.50097656,1,0,0,1.22
PHerc0211,5346,15,20281261,0.5,3533.4675293,3972.88867188,1,0,0,1.22
PHerc0211,5346,16,20282261,0.5,3480.35546875,3973.10742188,1,0,0,1.22
PHerc0211,5346,17,20283261,0.5,3544.94506836,3943.67626953,1,0,0,1.22
PHerc0211,5346,18,20284261,0.5,3595.85913086,3975.28955078,1,0,0,1.22
PHerc0211,5346,19,20285261,0.5,3536.05102539,3949.27929688,1,0,0,1.22
PHerc0211,6075,0,20266990,0.5,3484.49023438,3943.89941406,1,0,0,1.22
PHerc0211,6075,1,20267990,0.5,3627.28955078,3909.81494141,1,0,0,1.22
PHerc0211,6075,2,20268990,0.5,3603.41455078,3903.95166016,1,0,0,1.22
PHerc0211,6075,3,20269990,0.5,3587.88745117,3958.66503906,1,0,0,1.22
PHerc0211,6075,4,20270990,0.5,3328.44116211,4987.17138672,1,0,0,1.22
PHerc0211,6075,5,20271990,0.5,3625.95947266,3914.89599609,1,0,0,1.22
PHerc0211,6075,6,20272990,0.5,3616.9140625,3921.20019531,1,0,0,1.22
PHerc0211,6075,7,20273990,0.5,3517.47070312,3935.83105469,1,0,0,1.22
PHerc0211,6075,8,20274990,0.5,3480.91210938,3977.06396484,1,0,0,1.22
PHerc0211,6075,9,20275990,0.5,3538.76733398,3950.76855469,1,0,0,1.22
PHerc0211,6075,10,20276990,0.5,3595.13256836,3942.11083984,1,0,0,1.22
PHerc0211,6075,11,20277990,0.5,3624.21240234,3910.01123047,1,0,0,1.22
PHerc0211,6075,12,20278990,0.5,3346.46972656,4963.61621094,1,0,0,1.22
PHerc0211,6075,13,20279990,0.5,3359.25073242,5000.0390625,1,0,0,1.22
PHerc0211,6075,14,20280990,0.5,3355.10668945,4982.015625,1,0,0,1.22
PHerc0211,6075,15,20281990,0.5,3505.92138672,3991.62158203,1,0,0,1.27
PHerc0211,6075,16,20282990,0.5,3628.18579102,3905.90722656,1,0,0,1.22
PHerc0211,6075,17,20283990,0.5,3293.97680664,5007.03369141,1,0,0,1.22
PHerc0211,6075,18,20284990,0.5,3599.97363281,3904.22607422,1,0,0,1.22
PHerc0211,6075,19,20285990,0.5,3577.34790039,3931.62744141,1,0,0,1.27
PHerc0211,6804,0,20267719,0.5,3356.01147461,4956.42285156,1,0,0,1.22
PHerc0211,6804,1,20268719,0.5,3399.80859375,3946.25488281,1,0,0,1.22
PHerc0211,6804,2,20269719,0.5,3403.62573242,3952.33300781,1,0,0,1.22
PHerc0211,6804,3,20270719,0.5,3341.98144531,4953.56347656,1,0,0,1.22
PHerc0211,6804,4,20271719,0.5,3411.83520508,3880.27685547,1,0,0,1.22
PHerc0211,6804,5,20272719,0.5,3405.74560547,3859.96337891,1,0,0,1.22
PHerc0211,6804,6,20273719,0.5,3364.99438477,3967.95019531,1,0,0,1.22
PHerc0211,6804,7,20274719,0.5,3453.04125977,3887.80175781,1,0,0,1.22
PHerc0211,6804,8,20275719,0.5,3379.22900391,3937.54492188,1,0,0,1.22
PHerc0211,6804,9,20276719,0.5,3383.88354492,3947.3359375,1,0,0,1.22
PHerc0211,6804,10,20277719,0.5,3397.75097656,3984.40917969,1,0,0,1.22
PHerc0211,6804,11,20278719,0.5,3358.43139648,4971.20263672,1,0,0,1.22
PHerc0211,6804,12,20279719,0.5,3329.07910156,4940.13818359,1,0,0,1.22
PHerc0211,6804,13,20280719,0.5,3321.51416016,3940.00878906,1,0,0,1.22
PHerc0211,6804,14,20281719,0.5,3320.69458008,4959.50341797,1,0,0,1.22
